Title,Release time,Age rating,Runtime,Language,IMDb Rating,IMDb Votes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Win,Nomination,Age rating quantification
Tribal,2023-12-19,PG-13,85.0,English,7.9,76.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
An Unforgettable Year: Summer,2023-06-02,PG-13,101.0,Portuguese,5.3,237.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,3
Transmorphers: Mech Beasts,2023-08-25,PG-13,84.0,English,2.2,292.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,3
Beyond Utopia,2023-11-28,PG-13,116.0,"English, Korean",7.9,4105.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,46.0,3
Return of the Dark,2023-07-07,PG-13,70.0,"English, Turkish, Latin",6.1,29.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
An Ice Palace Romance,2023-12-14,G,84.0,English,5.9,425.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Birth/Rebirth,2023-09-05,R,101.0,"English, Spanish",6.2,7060.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3.0,6.0,4
Rules Ranjann,2023-10-06,G,156.0,Telugu,4.1,1336.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Trevor Noah: Where Was I,2023-12-19,PG-13,68.0,English,6.7,2584.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Street Flow 2,2023-09-27,R,98.0,French,6.1,471.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Ape vs. Mecha Ape,2023-03-24,PG-13,80.0,English,2.7,427.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Ready Jet Go! Space Camp,2023-07-20,G,85.0,English,6.1,23.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Carmen,2023-06-14,R,117.0,"English, Spanish",5.7,1265.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2.0,7.0,4
The Cases of Mystery Lane: Death Is Listening,2024-09-13,PG,84.0,"English, Spanish, Sanskrit",6.8,403.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,2
The Archies,2023-12-07,PG-13,141.0,"Hindi, English",4.3,52954.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12.0,20.0,3
Unwelcome,2023-03-14,R,104.0,English,5.3,6560.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Centurion: The Dancing Stallion,2023-04-25,PG,98.0,English,6.8,106.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Aloha Heart,2023-07-29,G,84.0,English,5.6,667.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
LEGO Disney Princess: The Castle Quest,2023-08-18,G,47.0,English,5.8,547.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
The Have Not,2023-08-21,PG-13,80.0,English,6.1,12430.665799739922,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Earth Mama,2023-12-08,R,101.0,English,6.6,1105.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,13.0,4
Untold: Johnny Football,2023-08-08,R,71.0,English,6.9,3036.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,4
Bloodthirst,2023-10-31,R,88.0,English,3.7,1170.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0,0.0,4
Longest Third Date,2023-04-18,R,76.0,English,6.4,1497.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
A Thousand and One,2023-03-31,R,117.0,English,7.0,7475.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,52.0,4
You People,2023-01-27,R,117.0,English,5.5,64427.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,4
The Engineer,2023-08-18,R,93.0,English,4.2,1943.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Jaane Jaan,2023-09-21,R,139.0,Hindi,7.0,15024.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12.0,24.0,4
The Secret Gift of Christmas,2023-12-15,G,84.0,English,6.3,836.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,1
Book Club: The Next Chapter,2023-05-12,PG-13,107.0,"English, Italian",5.6,7647.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,3
Making It Up,2023-02-09,R,81.0,Spanish,6.1,133.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
The Imaginary,2024-07-05,PG,108.0,Japanese,6.7,1520.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
The Boogeyman,2023-06-02,PG-13,99.0,English,5.9,47360.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0,0.0,3
The Expendables 4,2023-09-22,R,103.0,"English, Arabic, Bulgarian, Vietnamese, Spanish, Thai",4.8,45678.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.0,7.0,4
Baghead,2024-04-05,PG-13,95.0,English,5.4,11899.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,3
Magic Mike's Last Dance,2023-02-10,R,112.0,English,5.2,17831.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Marguerite's Theorem,2023-11-01,PG,113.0,"French, English",6.8,1649.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.0,1.0,2
There's Something in the Barn,2023-11-10,R,100.0,"English, Norwegian",5.5,4882.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
The Super Mario Bros. Movie,2023-04-05,PG,92.0,English,7.0,251438.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,48.0,2
Sakra,2023-01-19,R,130.0,"Mandarin, Cantonese",5.7,2281.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,4
The Deepest Breath,2023-07-19,PG,108.0,"English, Italian",7.7,15523.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.0,15.0,2
Past Lives,2023-06-23,PG-13,106.0,"Korean, English, Mandarin, French",7.8,135047.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,80.0,227.0,3
Supercell,2023-03-17,PG-13,100.0,English,4.4,3383.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,1.0,3
The Lesson,2023-09-22,R,103.0,English,6.1,2987.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Little Dixie,2023-02-03,R,105.0,"English, Spanish",4.9,1776.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
Killers of the Flower Moon,2023-10-20,R,206.0,"English, Osage, Latin, French",7.6,262628.0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,128.0,418.0,4
Pain Hustlers,2023-10-27,R,122.0,English,6.6,49114.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Migration,2023-12-22,PG,92.0,English,6.6,36140.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,7.0,2
Manodrome,2023-11-17,R,95.0,English,4.7,3114.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
A Christmas Blessing,2023-11-01,G,84.0,English,6.1,62.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1
Please Don't Destroy: The Treasure of Foggy Mountain,2023-11-17,R,92.0,English,6.0,8786.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
PAW Patrol: The Mighty Movie,2023-09-29,PG,88.0,English,5.9,5438.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,8.0,2
RiffTrax Live: RAD,2023-08-17,PG,112.0,English,6.1,33.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,2
The Color Purple,2023-12-25,PG-13,141.0,English,6.8,17595.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,27.0,107.0,3
The Devil Conspiracy,2023-01-13,R,111.0,"English, Italian",4.5,3749.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.0,0.0,4
It Lives Inside,2023-09-22,PG-13,99.0,"English, Hindi",5.2,7986.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2.0,6.0,3
The Holdovers,2023-11-10,R,133.0,English,7.9,169052.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,134.0,202.0,4
The Ghost,2023-09-29,PG,20.0,English,6.1,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,2
Genie,2023-11-22,PG,93.0,English,5.9,9072.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Champions,2023-03-10,PG-13,124.0,English,6.8,28123.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.0,2.0,3
Seasons,2023-07-07,R,108.0,"Tagalog, Filipino",5.1,351.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,4
Sheroes,2023-06-23,R,91.0,English,3.3,1551.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Sanctuary,2023-05-19,R,96.0,English,6.2,9465.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,4
The Adults,2023-09-05,R,91.0,English,5.7,2644.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
Jungle Bunch: Operation Meltdown,2024-02-02,PG,89.0,French,6.1,328.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
Jesus Revolution,2023-02-24,PG-13,120.0,English,7.1,14776.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,2.0,3
Sound of Silence,2023-03-03,R,93.0,English,4.0,789.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,4
The Last Voyage of the Demeter,2023-08-11,R,119.0,English,6.1,57252.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,2.0,10.0,4
The Pod Generation,2023-10-25,PG-13,110.0,English,5.6,5498.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2.0,1.0,3
Reptile,2023-09-29,R,134.0,English,6.8,96812.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,4
Fittest on Earth: Retro/Active,2023-06-30,PG,108.0,English,5.3,90.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,2
The Shift,2023-12-01,PG-13,115.0,English,5.5,5352.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2.0,1.0,3
